"id","creator_id","title","description","latitude","longitude","address","category","subcategory","rating","rating_count","photo_urls","hashtags","is_verified","is_active","visibility","created_at","updated_at","metadata","views_count","likes_count","comments_count","subcategory_id","author_name","shares_count","content_id","content_type","marker_type","used_in_blogs","is_user_modified","completeness_score","required_fields_filled","total_required_fields","needs_completion","completion_suggestions","calculated_rating","rating_source_count","categories"
"005a3c3e-3238-4a6b-859e-9c8bc869d5f0",NULL,"Коновязь","","56.12736280","40.40251900",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:39:35.522661","2025-10-12 13:39:35.522661","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"00876537-5526-4209-a946-78c2b537b105",NULL,"Свобода","","56.13021180","40.40240930",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:41:26.016494","2025-10-12 13:41:26.016494","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"00b22254-569b-4477-b68c-e2e1511937a2",NULL,"Гармонь","","55.14547140","124.72961580",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 08:31:36.015798","2025-10-12 08:31:36.015798","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"00d29eb9-82b4-428a-b27b-d234ea9dfdfd",NULL,"Додо Пицца","","56.33719420","41.30406220",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 12:27:22.42712","2025-10-12 12:27:22.42712","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"011bc853-865d-44fc-abe8-576b27995f5e",NULL,"Киномакс Буревестник","","56.11920590","40.36621440",NULL,"entertainment",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:47:55.560275","2025-10-12 13:47:55.560275","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"014af29a-b446-4f14-9341-73ab306e8fc7",NULL,"Ковров 2","","56.38427640","41.36305100",NULL,"transport",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 12:27:52.989586","2025-10-12 12:27:52.989586","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"01559a4b-c5d1-429a-8383-a424124616e8",NULL,"Coffeelab","","50.25613450","127.52258130",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:29:39.782151","2025-10-12 07:29:39.782151","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"01b98d00-3498-4a5e-add9-4303f6f8e298",NULL,"В. И. Ленину","","56.37412740","41.30757620",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 12:26:28.297608","2025-10-12 12:26:28.297608","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"01c5c34e-535c-479f-a285-87fd2ac6c057",NULL,"Благовещенск-Экспорт","","50.24846350","127.56024210",NULL,"transport",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:30:32.95304","2025-10-12 07:30:32.95304","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"01cc00cc-475f-4252-a8ee-013cace4cb5c",NULL,"ГДК ""Русь""","","55.15029780","124.73562170",NULL,"entertainment",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 08:32:40.742792","2025-10-12 08:32:40.742792","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0269f2c2-8349-4ef0-8fb3-1f017453ed3c",NULL,"Pizza Store","","56.34730820","41.34189270",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 12:27:29.509083","2025-10-12 12:27:29.509083","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"02779762-5c6d-4dfb-b807-6b4eaf527950",NULL,"Заринская","","53.70448740","84.94061290",NULL,"transport",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:24:07.263707","2025-10-12 07:24:07.263707","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"02848f5b-a399-4d26-9d5d-f8ad0f5ebeb3",NULL,"Владимирская гвардейская ракетная Витебская Краснознамённая армия","","56.13158910","40.36262010",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:37:57.627965","2025-10-12 13:37:57.627965","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"02d2ccff-87bb-424b-a7ef-38b8afda14fc",NULL,"БарСетка","","53.70373610","84.92706700",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:23:39.704973","2025-10-12 07:23:39.704973","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"02f705bf-c4a3-4605-b21f-687a4d26c42a",NULL,"Кофейня","","56.12746700","40.39935230",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:45:36.171347","2025-10-12 13:45:36.171347","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"038e9605-8e62-4fdf-9cb4-dc38c4aa8ddc",NULL,"Без названия","","56.17297090","40.41680140",NULL,"nature",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:49:45.786016","2025-10-12 13:49:45.786016","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"03abe363-3bdd-410b-8bb6-05ae88756266",NULL,"Империя пиццы","","56.12306820","40.38510470",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:41:06.25365","2025-10-12 13:41:06.25365","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"03ad3b5d-d7a2-4c07-8358-a7db86bc7286",NULL,"Фонтан","","56.11961450","40.36608220",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:38:44.541065","2025-10-12 13:38:44.541065","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"03f178f2-0b82-4d6a-bec9-fac1b52fe507",NULL,"Без названия","","56.15873240","40.36452110",NULL,"nature",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:49:31.618191","2025-10-12 13:49:31.618191","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"03f7536a-36ec-48be-86a7-d121cbf50428",NULL,"Бахирев В. В.","","56.36364910","41.31572490",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 12:26:38.447189","2025-10-12 12:26:38.447189","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"03fb1eb9-0790-4a47-ae24-7e79303afa75",NULL,"Чародейка","","53.70566600","84.94068730",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:23:44.74021","2025-10-12 07:23:44.74021","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"04066132-6e5c-4793-ac4e-f5e0396a8171",NULL,"Houston","","56.12778460","40.40101570",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:46:20.178896","2025-10-12 13:46:20.178896","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"043bf27c-677e-4fec-837a-20ad6cb913f4",NULL,"Казанский родник 2","","56.10113110","40.34526350",NULL,"nature",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:48:58.075039","2025-10-12 13:48:58.075039","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"044c8796-935e-4364-bfd8-dfe6bc89d4ed",NULL,"Козлов вал","","56.12648970","40.39733400",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:36:34.619484","2025-10-12 13:36:34.619484","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0453df54-9ec0-4f31-82d3-5d6dd524dde0",NULL,"Музей владимирской иконы","","56.13747560","40.40626930",NULL,"culture",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:40:33.292734","2025-10-12 13:40:33.292734","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"04627593-89c3-4275-aa09-9a4dc202785c",NULL,"Пиццерия То-То","","56.11847850","40.35168370",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:43:40.458874","2025-10-12 13:43:40.458874","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"047209e8-d81a-4e9b-bb7e-7463ef781fea",NULL,"Харламовец","","56.14770900","40.36894280",NULL,"entertainment",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:48:10.165014","2025-10-12 13:48:10.165014","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0492b45f-39a9-4cd6-ae9b-3763538d557a",NULL,"Новая Чемровка","","52.57710060","85.02372070",NULL,"transport",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 06:43:46.660358","2025-10-12 06:43:46.660358","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"049b25a8-d428-499c-bf47-d712bd2eb996",NULL,"Фулань","","50.24635160","127.50208240",NULL,"hotel",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:29:57.296367","2025-10-12 07:29:57.296367","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"04e695da-b6e5-4a07-94e5-e827f7a97db8",NULL,"Мономах","","56.12440550","40.39665510",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:41:02.158533","2025-10-12 13:41:02.158533","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"053a9552-7727-4620-a701-850888c7ec14",NULL,"Без названия","","56.08639220","40.40546520",NULL,"nature",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:49:21.415663","2025-10-12 13:49:21.415663","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"05805878-e7fe-4ded-a75a-d145c5fdc118",NULL,"Без названия","","56.14594070","40.37187960",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:44:46.792109","2025-10-12 13:44:46.792109","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0596715c-cda0-42b3-8f4b-e3b458d8f631",NULL,"GravityFit","","53.35995170","83.77948520",NULL,"entertainment",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 06:23:32.200373","2025-10-12 06:23:32.200373","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"05c29cc7-cc40-474a-8355-06b85184f93d",NULL,"Памятник казакам-первопоселенцам","","50.27635990","127.46323790",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:27:30.835186","2025-10-12 07:27:30.835186","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"05dd48a8-3723-4c33-a8f1-efde722c31a4",NULL,"Амурцам - жертвам политических репрессий 1920-1950 гг","","50.27135910","127.52600020",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:27:23.763793","2025-10-12 07:27:23.763793","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"05fd98da-71ce-4dc4-80a9-ec0bb70f2475",NULL,"Вечный огонь","","56.36248730","41.31034800",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 12:26:25.265","2025-10-12 12:26:25.265","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0627adba-aa18-4268-8d8d-71460fda6062","c0421a84-8760-42bb-8b7c-72f4ed1e2e1b","Точка 2","Добавлено кликом на карту","55.80934387","38.03583149",NULL,"other",NULL,"0.00",0,"{}","{}",False,True,"private","2025-10-12 21:38:24.782122","2025-10-12 21:38:24.782122","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"069a5bd6-0b28-4565-b095-610188adde03",NULL,"Космос","","51.49623910","81.20665250",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 06:50:06.477868","2025-10-12 06:50:06.477868","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"06af9587-7032-4668-822e-d8d86fbef3c5",NULL,"То-То Пицца","","56.36517730","41.30313540",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 12:27:26.477618","2025-10-12 12:27:26.477618","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"06de3d0f-10f9-4d0d-b53c-a9603aa18e34",NULL,"Стейк бар","","55.57226300","42.04060350",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:58:48.389496","2025-10-12 13:58:48.389496","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"06fb7c57-0d91-465e-b8c3-fb95a40c4736",NULL,"Без названия","","56.10669320","40.30573620",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:43:20.109697","2025-10-12 13:43:20.109697","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"070501a3-c251-4108-8c0c-59955ab30f97",NULL,"Дерево счастья","","50.30996420","127.49033130",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:27:52.172114","2025-10-12 07:27:52.172114","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0764ef08-39af-4779-a7ef-e08ab51523ff",NULL,"Вечный огонь","","56.12003360","40.36400360",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:36:25.531988","2025-10-12 13:36:25.531988","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0798cb60-2b7d-4e00-a80a-e4914bc9ba7c",NULL,"Додо Пицца","","50.91895890","128.47300530",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:35:31.592077","2025-10-12 07:35:31.592077","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"082d0191-26ba-41b7-8ed9-afdf3727a38c",NULL,"МультиФит","","56.34806730","41.30729450",NULL,"entertainment",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 12:28:12.474682","2025-10-12 12:28:12.474682","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0838bdf8-4824-43c2-9ebd-803f785ea2d3",NULL,"Восток","","56.15579290","40.45629140",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:42:52.430667","2025-10-12 13:42:52.430667","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"084572a6-dbda-47c8-b821-9a93fabad300",NULL,"Адриатика","","53.32799290","83.65998210",NULL,"entertainment",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 06:23:18.071332","2025-10-12 06:23:18.071332","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"086a8771-c49c-42ee-9240-e706a5335193",NULL,"Блок-пост Камышенка","","53.68398120","84.93791340",NULL,"transport",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:24:09.307691","2025-10-12 07:24:09.307691","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0876d81a-3090-483a-9443-f67f99c96dbb",NULL,"Пицца","","56.12727560","40.40001220",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:42:16.654526","2025-10-12 13:42:16.654526","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"088890a0-d7cd-4623-95f5-e2c8cd71bb6f",NULL,"Огнеупоркотломаш","","52.52884590","85.25318980",NULL,"culture",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 06:42:55.699577","2025-10-12 06:42:55.699577","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"08889467-ec34-40a5-99e3-0d5ced26b401",NULL,"Шашлычная № 1","","51.48219810","81.20263740",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 06:51:39.934397","2025-10-12 06:51:39.934397","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"08923377-da84-4dcd-a950-23f788b10a52",NULL,"Металлург","","53.70084150","84.92827000",NULL,"hotel",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:23:55.105154","2025-10-12 07:23:55.105154","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"08c0d2dd-b35c-4373-8cde-604d980aa582",NULL,"Фестивальная","","55.16761070","124.76738520",NULL,"nature",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 08:32:52.16691","2025-10-12 08:32:52.16691","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"08eae806-5801-4319-b366-969c0fca832c",NULL,"Крутой перец пиццерия","","51.37188790","128.13957360",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 10:44:38.867022","2025-10-12 10:44:38.867022","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"08f96933-ab69-4663-87b0-3c21150a9d0d",NULL,"Брют клуб","","56.12704790","40.38850540",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:43:42.497813","2025-10-12 13:43:42.497813","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"090c7bc8-8783-495b-97fd-a57076743803",NULL,"Гараж","","50.25914280","127.51688990",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:29:30.650554","2025-10-12 07:29:30.650554","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"094493a3-a630-499c-933a-5aa87cd989cf",NULL,"Без названия","","56.18029990","40.42463520",NULL,"nature",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:49:50.828381","2025-10-12 13:49:50.828381","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"097f411d-5a5e-40db-9464-e94c69244b6f",NULL,"Поющий лосось","","56.10685890","40.35671070",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:45:00.541874","2025-10-12 13:45:00.541874","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"09b93c30-4da7-4e22-8d67-e6183ba9e5b9",NULL,"Приезду В. И. Ленина во Владимир","","56.13045710","40.42060260",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:38:14.961813","2025-10-12 13:38:14.961813","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"09fd68d5-8855-4fea-944a-f7a11e7628c1","c0421a84-8760-42bb-8b7c-72f4ed1e2e1b","Точка 1","Добавлено кликом на карту","37.37369757","55.78941964",NULL,"other",NULL,"0.00",0,"{}","{}",False,True,"private","2025-10-15 21:49:47.431324","2025-10-15 21:49:47.431324","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0a487ea1-4291-4b99-9d74-ab681ecc47eb",NULL,"Ivolga","","50.25970260","127.51846140",NULL,"restaurant",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 07:29:15.387889","2025-10-12 07:29:15.387889","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0a62c8f7-9da5-4039-ae7a-63e77e163df6",NULL,"Велосипед","","56.12441560","40.39690070",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:38:37.373018","2025-10-12 13:38:37.373018","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0a8ae513-50cc-4b1f-b2dd-0c6ac7b25f3a",NULL,"Илья Муромец","","55.58023860","42.06094620",NULL,"attraction",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 13:57:41.925428","2025-10-12 13:57:41.925428","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0a919987-506f-42e1-a9b1-f2c8e7cc46ce",NULL,"На Привокзальной","","55.14023160","124.73617470",NULL,"hotel",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 08:32:14.177022","2025-10-12 08:32:14.177022","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0ab1ee7a-cc91-4c20-bed1-3c81a81e6ac3",NULL,"Александр Хаус - Спорт","","53.35079920","83.75993650",NULL,"hotel",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 06:22:04.923635","2025-10-12 06:22:04.923635","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
"0ace6a56-1dd3-45ad-b400-fed4399fdc8c",NULL,"Шоколад","","53.36062250","83.73084770",NULL,"hotel",NULL,"0.00",0,"{}","{}",False,True,"public","2025-10-12 06:22:02.865568","2025-10-12 06:22:02.865568","{}",0,0,0,NULL,NULL,0,NULL,NULL,"standard",False,False,0,0,8,True,NULL,"0.00",0,"{""blog"": false, ""post"": false, ""event"": false, ""personal"": true}"
